Date,Price,Open,High,Low,Vol.,Change %
2007-12-19,13212.00,13265.00,13297.00,13144.00,21.09K,-0.23%
2007-12-20,13263.00,13212.00,13275.00,13151.00,9.99K,0.39%
2007-12-21,13550.00,13348.00,13568.00,13337.00,97.17K,2.16%
2007-12-24,13627.00,13540.00,13654.00,13531.00,26.14K,0.57%
2007-12-26,13643.00,13631.00,13651.00,13580.00,36.06K,0.12%
2007-12-27,13459.00,13634.00,13652.00,13426.00,105.27K,-1.35%
2007-12-28,13427.00,13476.00,13547.00,13370.00,85.91K,-0.24%
2007-12-31,13328.00,13423.00,13454.00,13301.00,52.82K,-0.74%
2008-01-02,13136.00,13334.00,13376.00,13050.00,166.14K,-1.44%
2008-01-03,13143.00,13148.00,13194.00,13078.00,126.55K,0.05%
2008-01-04,12887.00,13137.00,13181.00,12842.00,182.02K,-1.95%
2008-01-07,12878.00,12888.00,12956.00,12782.00,205.99K,-0.07%
2008-01-08,12651.00,12870.00,12958.00,12615.00,243.42K,-1.76%
2008-01-09,12745.00,12642.00,12794.00,12550.00,260.54K,0.74%
2008-01-10,12844.00,12775.00,12984.00,12677.00,271.66K,0.78%
2008-01-11,12661.00,12835.00,12839.00,12590.00,214.66K,-1.42%
2008-01-14,12798.00,12668.00,12834.00,12590.00,128.14K,1.08%
2008-01-15,12564.00,12798.00,12807.00,12524.00,203.94K,-1.83%
2008-01-16,12490.00,12520.00,12643.00,12419.00,253.25K,-0.59%
2008-01-17,12216.00,12486.00,12585.00,12154.00,539.81K,-2.19%
2008-01-18,12106.00,12221.00,12384.00,12051.00,287.14K,-0.90%
2008-01-22,11951.00,11595.00,12106.00,11456.00,360.59K,-1.28%
2008-01-23,12272.00,11967.00,12300.00,11634.00,326.47K,2.69%
2008-01-24,12365.00,12271.00,12406.00,12184.00,206.54K,0.76%
2008-01-25,12236.00,12382.00,12490.00,12190.00,203.43K,-1.04%
2008-01-28,12377.00,12241.00,12399.00,12083.00,183.63K,1.15%
2008-01-29,12471.00,12362.00,12504.00,12339.00,138.06K,0.76%
2008-01-30,12394.00,12471.00,12678.00,12356.00,212.19K,-0.62%
2008-01-31,12614.00,12390.00,12698.00,12239.00,248.86K,1.78%
2008-02-01,12756.00,12616.00,12781.00,12589.00,174.65K,1.13%
2008-02-04,12612.00,12756.00,12778.00,12603.00,115.49K,-1.13%
2008-02-05,12320.00,12615.00,12623.00,12261.00,205.10K,-2.32%
2008-02-06,12235.00,12318.00,12392.00,12179.00,168.89K,-0.69%
2008-02-07,12278.00,12237.00,12338.00,12210.00,231.50K,0.35%
2008-02-08,12177.00,12273.00,12300.00,12103.00,148.09K,-0.82%
2008-02-11,12238.00,12161.00,12255.00,12071.00,165.40K,0.50%
2008-02-12,12386.00,12235.00,12471.00,12194.00,195.47K,1.21%
2008-02-13,12525.00,12380.00,12579.00,12331.00,171.99K,1.12%
2008-02-14,12396.00,12526.00,12586.00,12364.00,171.29K,-1.03%
2008-02-15,12350.00,12390.00,12447.00,12277.00,135.50K,-0.37%
2008-02-19,12388.00,12347.00,12519.00,12306.00,177.17K,0.31%
2008-02-20,12429.00,12387.00,12468.00,12228.00,214.51K,0.33%
2008-02-21,12321.00,12428.00,12508.00,12254.00,192.85K,-0.87%
2008-02-22,12395.00,12317.00,12416.00,12161.00,203.91K,0.60%
2008-02-25,12566.00,12394.00,12595.00,12345.00,212.81K,1.38%
2008-02-26,12699.00,12560.00,12741.00,12510.00,393.72K,1.06%
2008-02-27,12693.00,12691.00,12762.00,12608.00,168.47K,-0.05%
2008-02-28,12577.00,12690.00,12697.00,12541.00,153.58K,-0.91%
2008-02-29,12306.00,12575.00,12583.00,12228.00,194.71K,-2.15%
2008-03-03,12252.00,12279.00,12285.00,12162.00,176.89K,-0.44%
2008-03-04,12222.00,12260.00,12291.00,12032.00,244.27K,-0.24%
2008-03-05,12276.00,12223.00,12355.00,12149.00,218.00K,0.44%
2008-03-06,12070.00,12275.00,12335.00,12023.00,209.09K,-1.68%
2008-03-07,11891.00,12069.00,12127.00,11820.00,260.09K,-1.48%
2008-03-10,11779.00,11890.00,11943.00,11735.00,210.98K,-0.94%
2008-03-11,12190.00,11782.00,12192.00,11753.00,241.92K,3.49%
2008-03-12,12124.00,12185.00,12310.00,12102.00,195.88K,-0.54%
2008-03-13,12147.00,12122.00,12225.00,11886.00,133.79K,0.19%
2008-03-14,11982.00,12150.00,12292.00,11837.00,88.91K,-1.36%
2008-03-17,12000.00,11970.00,12124.00,11708.00,70.44K,0.15%
2008-03-18,12402.00,11997.00,12402.00,11989.00,26.91K,3.35%
2008-03-19,12125.00,12391.00,12461.00,12086.00,31.08K,-2.23%
2008-03-20,12150.00,12112.00,12182.00,12051.00,1.15K,0.21%
2008-03-24,12540.00,12539.00,12545.00,12529.00,134.99K,3.21%
2008-03-25,12515.00,12539.00,12606.00,12445.00,155.38K,-0.20%
2008-03-26,12383.00,12514.00,12516.00,12372.00,142.76K,-1.05%
2008-03-27,12321.00,12378.00,12483.00,12287.00,183.11K,-0.50%
2008-03-28,12236.00,12323.00,12400.00,12191.00,137.88K,-0.69%
2008-03-31,12257.00,12229.00,12325.00,12158.00,285.59K,0.17%
2008-04-01,12627.00,12251.00,12655.00,12195.00,368.06K,3.02%
2008-04-02,12619.00,12625.00,12693.00,12551.00,331.26K,-0.06%
2008-04-03,12637.00,12619.00,12672.00,12528.00,284.61K,0.14%
2008-04-04,12610.00,12638.00,12764.00,12524.00,336.95K,-0.21%
2008-04-07,12602.00,12609.00,12731.00,12580.00,261.90K,-0.06%
2008-04-08,12610.00,12604.00,12617.00,12527.00,235.36K,0.06%
2008-04-09,12572.00,12609.00,12652.00,12463.00,294.73K,-0.30%
2008-04-10,12600.00,12565.00,12648.00,12497.00,282.48K,0.22%
2008-04-11,12339.00,12596.00,12639.00,12296.00,304.95K,-2.07%
2008-04-14,12316.00,12334.00,12363.00,12262.00,243.46K,-0.19%
2008-04-15,12354.00,12314.00,12406.00,12264.00,261.28K,0.31%
2008-04-16,12654.00,12387.00,12664.00,12362.00,303.10K,2.43%
2008-04-17,12658.00,12656.00,12669.00,12562.00,275.71K,0.03%
2008-04-18,12810.00,12660.00,12897.00,12641.00,276.46K,1.20%
2008-04-21,12808.00,12818.00,12862.00,12752.00,194.62K,-0.02%
2008-04-22,12736.00,12739.00,12837.00,12653.00,277.56K,-0.56%
2008-04-23,12748.00,12750.00,12834.00,12685.00,282.84K,0.09%
2008-04-24,12831.00,12750.00,12941.00,12673.00,372.03K,0.65%
2008-04-25,12875.00,12841.00,12914.00,12738.00,299.13K,0.34%
2008-04-28,12879.00,12880.00,12932.00,12845.00,194.01K,0.03%
2008-04-29,12826.00,12879.00,12885.00,12796.00,224.03K,-0.41%
2008-04-30,12807.00,12808.00,13008.00,12784.00,360.35K,-0.15%
2008-05-01,13001.00,12806.00,13017.00,12781.00,308.90K,1.51%
2008-05-02,13060.00,12993.00,13133.00,12966.00,345.93K,0.45%
2008-05-05,12967.00,12970.00,12973.00,12964.00,213.16K,-0.71%
2008-05-06,13028.00,12970.00,13037.00,12851.00,296.37K,0.47%
2008-05-07,12836.00,12828.00,13049.00,12787.00,317.36K,-1.47%
2008-05-08,12824.00,12828.00,12900.00,12785.00,299.03K,-0.09%
2008-05-09,12744.00,12817.00,12820.00,12705.00,259.72K,-0.62%
2008-05-12,12864.00,12740.00,12897.00,12730.00,247.21K,0.94%
2008-05-13,12826.00,12859.00,12915.00,12775.00,262.48K,-0.30%
2008-05-14,12879.00,12825.00,12994.00,12782.00,299.75K,0.41%
2008-05-15,12996.00,12876.00,13002.00,12858.00,280.47K,0.91%
2008-05-16,12983.00,12995.00,13033.00,12892.00,281.44K,-0.10%
2008-05-19,13045.00,13041.00,13047.00,13033.00,316.87K,0.48%
2008-05-20,12850.00,13041.00,13047.00,12775.00,369.91K,-1.49%
2008-05-21,12619.00,12845.00,12880.00,12571.00,410.33K,-1.80%
2008-05-22,12616.00,12626.00,12673.00,12592.00,292.16K,-0.02%
2008-05-23,12471.00,12616.00,12626.00,12460.00,256.74K,-1.15%
2008-05-27,12553.00,12480.00,12572.00,12438.00,276.07K,0.66%
2008-05-28,12599.00,12553.00,12614.00,12492.00,291.49K,0.37%
2008-05-29,12624.00,12588.00,12726.00,12549.00,304.40K,0.20%
2008-05-30,12637.00,12623.00,12687.00,12585.00,208.45K,0.10%
2008-06-02,12506.00,12627.00,12632.00,12421.00,306.49K,-1.04%
2008-06-03,12404.00,12502.00,12551.00,12339.00,382.72K,-0.82%
2008-06-04,12404.00,12400.00,12502.00,12343.00,403.29K,0.00%
2008-06-05,12618.00,12394.00,12621.00,12380.00,376.22K,1.73%
2008-06-06,12214.00,12620.00,12660.00,12187.00,525.45K,-3.20%
2008-06-09,12295.00,12209.00,12334.00,12197.00,408.22K,0.66%
2008-06-10,12276.00,12286.00,12372.00,12172.00,377.72K,-0.15%
2008-06-11,12099.00,12277.00,12333.00,12086.00,421.95K,-1.44%
2008-06-12,12156.00,12099.00,12273.00,12080.00,211.43K,0.47%
2008-06-13,12300.00,12145.00,12322.00,12114.00,132.12K,1.18%
2008-06-16,12259.00,12296.00,12334.00,12211.00,96.78K,-0.33%
2008-06-17,12171.00,12259.00,12349.00,12147.00,83.62K,-0.72%
2008-06-18,12028.00,12176.00,12195.00,11995.00,71.46K,-1.17%
2008-06-19,12047.00,12022.00,12114.00,11979.00,42.75K,0.16%
2008-06-20,12030.00,12047.00,12054.00,11960.00,1.71K,-0.14%
2008-06-23,11831.00,11851.00,11912.00,11809.00,132.27K,-1.65%
2008-06-24,11813.00,11829.00,11902.00,11720.00,185.08K,-0.15%
2008-06-25,11807.00,11806.00,11919.00,11782.00,191.29K,-0.05%
2008-06-26,11462.00,11802.00,11802.00,11445.00,256.10K,-2.92%
2008-06-27,11357.00,11465.00,11512.00,11284.00,216.43K,-0.92%
2008-06-30,11339.00,11355.00,11426.00,11274.00,184.15K,-0.16%
2008-07-01,11379.00,11378.00,11397.00,11167.00,317.85K,0.35%
2008-07-02,11211.00,11378.00,11438.00,11192.00,218.44K,-1.48%
2008-07-03,11288.00,11212.00,11323.00,11138.00,170.22K,0.69%
2008-07-07,11205.00,11241.00,11384.00,11104.00,255.70K,-0.74%
2008-07-08,11375.00,11209.00,11383.00,11082.00,255.26K,1.52%
2008-07-09,11149.00,11371.00,11411.00,11130.00,214.55K,-1.99%
2008-07-10,11217.00,11153.00,11260.00,11073.00,281.98K,0.61%
2008-07-11,11096.00,11225.00,11280.00,10962.00,306.28K,-1.08%
2008-07-14,11035.00,11090.00,11243.00,10988.00,240.23K,-0.55%
2008-07-15,10918.00,11035.00,11112.00,10812.00,327.94K,-1.06%
2008-07-16,11206.00,10921.00,11232.00,10851.00,243.95K,2.64%
2008-07-17,11401.00,11195.00,11443.00,11178.00,272.26K,1.74%
2008-07-18,11501.00,11376.00,11510.00,11304.00,171.11K,0.88%
2008-07-21,11465.00,11486.00,11564.00,11408.00,146.79K,-0.31%
2008-07-22,11564.00,11427.00,11603.00,11337.00,181.78K,0.86%
2008-07-23,11613.00,11566.00,11682.00,11542.00,194.51K,0.42%
2008-07-24,11351.00,11610.00,11630.00,11330.00,177.34K,-2.26%
2008-07-25,11316.00,11350.00,11427.00,11305.00,164.28K,-0.31%
2008-07-28,11136.00,11332.00,11347.00,11106.00,160.91K,-1.59%
2008-07-29,11373.00,11129.00,11379.00,11101.00,183.38K,2.13%
2008-07-30,11580.00,11375.00,11584.00,11359.00,219.96K,1.82%
2008-07-31,11359.00,11580.00,11601.00,11341.00,213.19K,-1.91%
2008-08-01,11306.00,11354.00,11438.00,11243.00,208.38K,-0.47%
2008-08-04,11271.00,11310.00,11362.00,11197.00,167.37K,-0.31%
2008-08-05,11585.00,11274.00,11599.00,11259.00,205.84K,2.79%
2008-08-06,11631.00,11579.00,11672.00,11507.00,185.95K,0.40%
2008-08-07,11439.00,11628.00,11629.00,11401.00,199.90K,-1.65%
2008-08-08,11687.00,11440.00,11748.00,11379.00,232.68K,2.17%
2008-08-11,11769.00,11686.00,11853.00,11655.00,204.24K,0.70%
2008-08-12,11645.00,11760.00,11784.00,11586.00,201.01K,-1.05%
2008-08-13,11522.00,11643.00,11661.00,11443.00,238.28K,-1.06%
2008-08-14,11618.00,11524.00,11712.00,11444.00,241.36K,0.83%
2008-08-15,11663.00,11620.00,11707.00,11595.00,188.81K,0.39%
2008-08-18,11499.00,11661.00,11713.00,11426.00,207.51K,-1.41%
2008-08-19,11356.00,11501.00,11509.00,11312.00,189.81K,-1.24%
2008-08-20,11406.00,11352.00,11452.00,11286.00,204.66K,0.44%
2008-08-21,11408.00,11406.00,11475.00,11304.00,177.15K,0.02%
2008-08-22,11617.00,11405.00,11636.00,11374.00,175.35K,1.83%
2008-08-25,11384.00,11617.00,11627.00,11356.00,197.18K,-2.01%
2008-08-26,11412.00,11386.00,11436.00,11340.00,157.59K,0.25%
2008-08-27,11497.00,11412.00,11552.00,11366.00,168.64K,0.74%
2008-08-28,11695.00,11496.00,11711.00,11443.00,175.86K,1.72%
2008-08-29,11541.00,11694.00,11698.00,11527.00,146.39K,-1.32%
2008-09-02,11514.00,11547.00,11793.00,11466.00,244.07K,-0.23%
2008-09-03,11541.00,11514.00,11563.00,11420.00,208.36K,0.23%
2008-09-04,11200.00,11544.00,11554.00,11182.00,259.98K,-2.95%
2008-09-05,11227.00,11201.00,11247.00,11040.00,256.68K,0.24%
2008-09-08,11505.00,11340.00,11579.00,11314.00,291.51K,2.48%
2008-09-09,11247.00,11502.00,11583.00,11225.00,280.64K,-2.24%
2008-09-10,11291.00,11241.00,11383.00,11189.00,252.68K,0.39%
2008-09-11,11455.00,11283.00,11464.00,11102.00,142.48K,1.45%
2008-09-12,11458.00,11460.00,11498.00,11282.00,61.64K,0.03%
2008-09-15,10959.00,11350.00,11350.00,10948.00,74.07K,-4.36%
2008-09-16,11052.00,10967.00,11094.00,10737.00,59.00K,0.85%
2008-09-17,10659.00,11037.00,11147.00,10591.00,46.15K,-3.56%
2008-09-18,10982.00,10656.00,11086.00,10465.00,29.98K,3.03%
2008-09-19,11629.00,10971.00,11582.00,10951.00,1.72K,5.89%
2008-09-22,11063.00,11326.00,11392.00,10997.00,211.36K,-4.87%
2008-09-23,10854.00,11063.00,11145.00,10831.00,237.88K,-1.89%
2008-09-24,10860.00,10860.00,11040.00,10750.00,207.30K,0.06%
2008-09-25,11018.00,10854.00,11131.00,10800.00,234.34K,1.45%
2008-09-26,11147.00,11008.00,11177.00,10800.00,193.26K,1.17%
2008-09-29,10474.00,11181.00,11199.00,10408.00,347.09K,-6.04%
2008-09-30,10861.00,10455.00,10888.00,10424.00,203.61K,3.69%
2008-10-01,10887.00,10826.00,10903.00,10651.00,208.62K,0.24%
2008-10-02,10557.00,10880.00,10940.00,10468.00,216.41K,-3.03%
2008-10-03,10364.00,10559.00,10827.00,10331.00,279.61K,-1.83%
2008-10-06,9964.00,10338.00,10338.00,9547.00,353.99K,-3.86%
2008-10-07,9538.00,9966.00,10146.00,9457.00,319.19K,-4.28%
2008-10-08,9201.00,9529.00,9805.00,9141.00,425.06K,-3.53%
2008-10-09,8598.00,9189.00,9468.00,8539.00,341.99K,-6.55%
2008-10-10,8370.00,8594.00,8909.00,7878.00,507.09K,-2.65%
2008-10-13,9508.00,8489.00,9518.00,8489.00,275.48K,13.60%
2008-10-14,9362.00,9468.00,9898.00,9085.00,367.54K,-1.54%
2008-10-15,8504.00,9374.00,9405.00,8454.00,306.17K,-9.16%
2008-10-16,8966.00,8511.00,9006.00,8190.00,461.88K,5.43%
2008-10-17,8771.00,8976.00,9284.00,8654.00,312.14K,-2.17%
2008-10-20,9317.00,8801.00,9324.00,8700.00,236.49K,6.23%
2008-10-21,9035.00,9312.00,9327.00,8987.00,235.14K,-3.03%
2008-10-22,8557.00,9040.00,9114.00,8308.00,269.16K,-5.29%
2008-10-23,8774.00,8570.00,8784.00,8213.00,378.31K,2.54%
2008-10-24,8261.00,8766.00,8778.00,7980.00,321.99K,-5.85%
2008-10-27,8011.00,8254.00,8580.00,7949.00,295.87K,-3.03%
2008-10-28,9089.00,8023.00,9110.00,7957.00,335.77K,13.46%
2008-10-29,8854.00,9083.00,9349.00,8844.00,324.01K,-2.59%
2008-10-30,9226.00,8876.00,9246.00,8873.00,292.27K,4.20%
2008-10-31,9298.00,9216.00,9428.00,9035.00,255.90K,0.78%
2008-11-03,9332.00,9331.00,9345.00,9306.00,142.56K,0.37%
2008-11-04,9587.00,9331.00,9626.00,9290.00,174.67K,2.73%
2008-11-05,9175.00,9580.00,9635.00,9081.00,219.84K,-4.30%
2008-11-06,8700.00,9169.00,9181.00,8611.00,271.61K,-5.18%
2008-11-07,8996.00,8678.00,9002.00,8659.00,228.78K,3.40%
2008-11-10,8887.00,9022.00,9210.00,8746.00,201.44K,-1.21%
2008-11-11,8637.00,8871.00,8933.00,8534.00,238.58K,-2.81%
2008-11-12,8280.00,8642.00,8778.00,8306.00,225.99K,-4.13%
2008-11-13,8830.00,8280.00,8533.00,7945.00,392.27K,6.64%
2008-11-14,8371.00,8820.00,8914.00,8357.00,308.22K,-5.20%
2008-11-17,8259.00,8390.00,8558.00,8231.00,280.17K,-1.34%
2008-11-18,8494.00,8480.00,8480.00,8454.00,335.74K,2.85%
2008-11-19,8027.00,8480.00,8497.00,8125.00,324.04K,-5.50%
2008-11-20,7487.00,8025.00,8174.00,7468.00,441.82K,-6.73%
2008-11-21,8036.00,7521.00,8075.00,7436.00,405.39K,7.33%
2008-11-24,8385.00,8075.00,8587.00,7906.00,307.83K,4.34%
2008-11-25,8445.00,8445.00,8459.00,8420.00,315.34K,0.72%
2008-11-26,8698.00,8445.00,8716.00,8254.00,235.05K,3.00%
2008-11-28,8821.00,8691.00,8828.00,8602.00,68.70K,1.41%
2008-12-01,8139.00,8821.00,8833.00,8127.00,225.29K,-7.73%
2008-12-02,8432.00,8160.00,8443.00,8129.00,270.95K,3.60%
2008-12-03,8579.00,8425.00,8625.00,8230.00,321.79K,1.74%
2008-12-04,8402.00,8580.00,8634.00,8255.00,303.50K,-2.06%
2008-12-05,8612.00,8407.00,8684.00,8116.00,326.26K,2.50%
2008-12-08,8875.00,8607.00,9025.00,8571.00,274.02K,3.05%
2008-12-09,8720.00,8887.00,8935.00,8644.00,279.02K,-1.75%
2008-12-10,8715.00,8719.00,8881.00,8640.00,255.28K,-0.06%
2008-12-11,8597.00,8730.00,8811.00,8511.00,115.50K,-1.35%
2008-12-12,8689.00,8588.00,8704.00,8232.00,106.73K,1.07%
2008-12-15,8604.00,8603.00,8616.00,8603.00,52.80K,-0.98%
2008-12-16,8914.00,8904.00,8925.00,8904.00,45.06K,3.60%
2008-12-17,8800.00,8904.00,8963.00,8712.00,23.15K,-1.28%
2008-12-18,8737.00,8734.00,8734.00,8693.00,16.63K,-0.72%
2008-12-19,8649.00,8734.00,8774.00,8641.00,1.14K,-1.01%
2008-12-22,8539.00,8544.00,8619.00,8334.00,133.94K,-1.27%
2008-12-23,8388.00,8535.00,8578.00,8354.00,114.98K,-1.77%
2008-12-24,8423.00,8387.00,8462.00,8362.00,27.87K,0.42%
2008-12-26,8472.00,8440.00,8499.00,8420.00,19.71K,0.58%
2008-12-29,8488.00,8463.00,8516.00,8308.00,64.38K,0.19%
2008-12-30,8640.00,8484.00,8647.00,8441.00,86.00K,1.79%
2008-12-31,8727.00,8640.00,8797.00,8623.00,66.71K,1.01%
2009-01-02,8958.00,8718.00,9019.00,8715.00,88.89K,2.65%
2009-01-05,8918.00,8940.00,8990.00,8841.00,138.30K,-0.45%
2009-01-06,8950.00,8918.00,9048.00,8889.00,163.45K,0.36%
2009-01-07,8744.00,8945.00,8959.00,8672.00,161.15K,-2.30%
2009-01-08,8696.00,8745.00,8758.00,8604.00,159.16K,-0.55%
2009-01-09,8523.00,8704.00,8749.00,8511.00,156.72K,-1.99%
2009-01-12,8444.00,8540.00,8548.00,8370.00,133.55K,-0.93%
2009-01-13,8408.00,8444.00,8487.00,8327.00,179.86K,-0.43%
2009-01-14,8159.00,8411.00,8464.00,8087.00,202.77K,-2.96%
2009-01-15,8162.00,8163.00,8242.00,7945.00,262.16K,0.04%
2009-01-16,8243.00,8173.00,8325.00,8059.00,210.71K,0.99%
2009-01-20,7945.00,8269.00,8392.00,7871.00,234.35K,-3.62%
2009-01-21,8178.00,7949.00,8196.00,7888.00,207.32K,2.93%
2009-01-22,8092.00,8180.00,8230.00,7907.00,242.32K,-1.05%
2009-01-23,7973.00,8083.00,8108.00,7852.00,237.73K,-1.47%
2009-01-26,8037.00,7981.00,8182.00,7872.00,209.67K,0.80%
2009-01-27,8093.00,8060.00,8176.00,8031.00,187.27K,0.70%
2009-01-28,8322.00,8100.00,8359.00,8079.00,175.48K,2.83%
2009-01-29,8112.00,8319.00,8322.00,8080.00,163.67K,-2.52%
2009-01-30,7955.00,8118.00,8163.00,7909.00,192.79K,-1.94%
2009-02-02,7887.00,7966.00,7976.00,7812.00,165.13K,-0.85%
2009-02-03,7986.00,7887.00,8063.00,7840.00,178.57K,1.26%
2009-02-04,7925.00,7981.00,8123.00,7883.00,197.93K,-0.76%
2009-02-05,7994.00,7919.00,8069.00,7799.00,247.52K,0.87%
2009-02-06,8254.00,8000.00,8280.00,7965.00,205.66K,3.25%
2009-02-09,8218.00,8275.00,8280.00,8130.00,138.48K,-0.44%
2009-02-10,7878.00,8212.00,8225.00,7810.00,274.27K,-4.14%
2009-02-11,7896.00,7876.00,7952.00,7818.00,175.32K,0.23%
2009-02-12,7937.00,7895.00,7944.00,7662.00,253.07K,0.52%
2009-02-13,7779.00,7927.00,7965.00,7768.00,196.22K,-1.99%
2009-02-17,7507.00,7751.00,7772.00,7500.00,241.72K,-3.50%
2009-02-18,7483.00,7520.00,7598.00,7443.00,232.47K,-0.32%
2009-02-19,7462.00,7486.00,7616.00,7424.00,193.94K,-0.28%
2009-02-20,7352.00,7454.00,7465.00,7228.00,274.35K,-1.47%
2009-02-23,7116.00,7367.00,7497.00,7086.00,235.00K,-3.21%
2009-02-24,7304.00,7120.00,7366.00,7101.00,228.89K,2.64%
2009-02-25,7228.00,7305.00,7391.00,7139.00,272.59K,-1.04%
2009-02-26,7178.00,7224.00,7393.00,7158.00,208.83K,-0.69%
2009-02-27,7052.00,7177.00,7205.00,7012.00,240.79K,-1.76%
2009-03-02,6790.00,7043.00,7050.00,6740.00,251.09K,-3.72%
2009-03-03,6669.00,6784.00,6877.00,6662.00,235.45K,-1.78%
2009-03-04,6830.00,6673.00,6972.00,6604.00,234.31K,2.41%
2009-03-05,6631.00,6836.00,6861.00,6534.00,250.15K,-2.91%
2009-03-06,6674.00,6627.00,6746.00,6460.00,270.59K,0.65%
2009-03-09,6528.00,6692.00,6713.00,6508.00,226.02K,-2.19%
2009-03-10,6887.00,6523.00,6928.00,6506.00,240.33K,5.50%
2009-03-11,6914.00,6879.00,7015.00,6847.00,222.27K,0.39%
2009-03-12,7168.00,6918.00,7183.00,6833.00,106.41K,3.67%
2009-03-13,7232.00,7161.00,7250.00,7106.00,56.67K,0.89%
2009-03-16,7236.00,7230.00,7391.00,7172.00,38.23K,0.06%
2009-03-17,7407.00,7235.00,7415.00,7173.00,28.38K,2.36%
2009-03-18,7498.00,7409.00,7575.00,7258.00,27.59K,1.23%
2009-03-19,7411.00,7491.00,7573.00,7369.00,20.24K,-1.16%
2009-03-20,7453.80,7407.00,7473.00,7340.00,0.93K,0.58%
2009-03-23,7712.00,7228.00,7747.00,7225.00,194.41K,3.46%
2009-03-24,7620.00,7710.00,7743.00,7587.00,183.04K,-1.19%
2009-03-25,7680.00,7621.00,7809.00,7492.00,237.94K,0.79%
2009-03-26,7849.00,7675.00,7880.00,7670.00,229.95K,2.20%
2009-03-27,7762.00,7846.00,7868.00,7677.00,169.46K,-1.11%
2009-03-30,7480.00,7732.00,7756.00,7381.00,180.07K,-3.63%
2009-03-31,7562.00,7481.00,7671.00,7477.00,186.61K,1.10%
2009-04-01,7718.00,7518.00,7733.00,7426.00,204.33K,2.06%
2009-04-02,7958.00,7714.00,8023.00,7701.00,209.36K,3.11%
2009-04-03,7983.00,7955.00,8035.00,7840.00,163.19K,0.31%
2009-04-06,7916.00,7979.00,8060.00,7804.00,143.57K,-0.84%
2009-04-07,7762.00,7918.00,7943.00,7711.00,150.71K,-1.95%
2009-04-08,7793.00,7771.00,7838.00,7653.00,153.78K,0.40%
2009-04-09,8017.00,7790.00,8037.00,7787.00,156.92K,2.87%
2009-04-13,7995.00,7992.00,8063.00,7911.00,123.07K,-0.27%
2009-04-14,7884.00,7988.00,8038.00,7845.00,184.23K,-1.39%
2009-04-15,7980.00,7872.00,7995.00,7814.00,167.43K,1.22%
2009-04-16,8063.00,7981.00,8119.00,7909.00,188.67K,1.04%
2009-04-17,8084.00,8059.00,8137.00,8006.00,143.26K,0.26%
2009-04-20,7820.00,8069.00,8073.00,7785.00,150.96K,-3.27%
2009-04-21,7923.00,7801.00,7933.00,7726.00,189.94K,1.32%
2009-04-22,7816.00,7924.00,7998.00,7801.00,208.72K,-1.35%
2009-04-23,7915.00,7803.00,7975.00,7752.00,196.05K,1.27%
2009-04-24,8056.00,7919.00,8082.00,7854.00,169.05K,1.78%
2009-04-27,8002.00,8037.00,8074.00,7899.00,168.14K,-0.67%
2009-04-28,7967.00,7989.00,8043.00,7861.00,162.74K,-0.44%
2009-04-29,8125.00,7958.00,8206.00,7944.00,171.54K,1.98%
2009-04-30,8126.00,8114.00,8277.00,8083.00,188.31K,0.01%
2009-05-01,8181.00,8086.00,8192.00,8047.00,121.21K,0.68%
2009-05-04,8359.00,8173.00,8383.00,8173.00,151.87K,2.18%
2009-05-05,8382.00,8363.00,8410.00,8311.00,125.59K,0.28%
2009-05-06,8471.00,8378.00,8479.00,8287.00,186.36K,1.06%
2009-05-07,8387.00,8472.00,8570.00,8315.00,191.03K,-0.99%
2009-05-08,8516.00,8385.00,8552.00,8365.00,170.64K,1.54%
2009-05-11,8402.00,8496.00,8508.00,8369.00,0K,-1.34%
2009-05-12,8436.00,8403.00,8481.00,8327.00,177.86K,0.40%
2009-05-13,8294.00,8436.00,8467.00,8231.00,171.99K,-1.68%
2009-05-14,8287.00,8288.00,8349.00,8236.00,141.54K,-0.08%
2009-05-15,8267.00,8293.00,8374.00,8206.00,166.07K,-0.24%
2009-05-18,8470.00,8265.00,8489.00,8176.00,139.45K,2.46%
2009-05-19,8449.00,8475.00,8550.00,8441.00,131.75K,-0.25%
2009-05-20,8395.00,8441.00,8576.00,8387.00,178.66K,-0.64%
2009-05-21,8295.00,8396.00,8403.00,8207.00,163.49K,-1.19%
2009-05-22,8260.00,8295.00,8354.00,8242.00,112.95K,-0.42%
2009-05-26,8461.00,8269.00,8485.00,8194.00,178.79K,2.43%
2009-05-27,8297.00,8444.00,8504.00,8273.00,168.65K,-1.94%
2009-05-28,8384.00,8291.00,8424.00,8230.00,199.27K,1.05%
2009-05-29,8488.00,8382.00,8556.00,8352.00,146.42K,1.24%
2009-06-01,8688.00,8503.00,8744.00,8472.00,143.94K,2.36%
2009-06-02,8714.00,8684.00,8781.00,8648.00,133.10K,0.30%
2009-06-03,8669.00,8720.00,8751.00,8583.00,125.62K,-0.52%
2009-06-04,8730.00,8661.00,8745.00,8626.00,110.60K,0.70%
2009-06-05,8762.00,8734.00,8900.00,8691.00,161.87K,0.37%
2009-06-08,8759.00,8750.00,8821.00,8627.00,128.93K,-0.03%
2009-06-09,8742.00,8758.00,8803.00,8717.00,115.40K,-0.19%
2009-06-10,8754.00,8742.00,8864.00,8637.00,159.27K,0.14%
2009-06-11,8751.00,8750.00,8880.00,8729.00,77.60K,-0.03%
